"","time","open","high","low","close","adjusted_close","volume","dividend_amount","split_coefficient","sma","ema","macd","macd_hist","macd_signal","slowd","slowk","rsi","adx","cci","aroon_down","aroon_up","real_lower_band","real_middle_band","real_upper_band","chaikin_a_d","obv"
"17",2000-04-11,123.5,124.87,118.06,119.44,3.7023,4837700,0,1,NA,NA,NA,NA,NA,48.1404,40.269,NA,NA,NA,NA,NA,NA,NA,NA,-1173725.7364,-10612100
"18",2000-04-12,119,119,104.87,109.25,3.3864,8403000,0,1,NA,NA,NA,NA,NA,37.7749,23.2184,NA,NA,NA,NA,NA,NA,NA,NA,-4367222.5517,-19015100
"19",2000-04-13,111.5,120,108.5,113.81,3.5278,4730600,0,1,NA,NA,NA,NA,NA,27.3005,18.4142,NA,NA,NA,NA,NA,NA,NA,NA,-4729216.2908,-14284500
"20",2000-04-14,109.31,118,109,111.87,3.4676,5960900,0,1,NA,NA,NA,NA,NA,21.8726,23.9853,NA,NA,NA,NA,NA,NA,NA,NA,-6888386.7353,-20245400
"21",2000-04-17,109.5,123.94,109.06,123.87,3.8396,3656800,0,1,NA,NA,NA,NA,NA,31.0413,50.7245,NA,NA,NA,NA,NA,NA,NA,NA,-3265992.1116,-16588600
"22",2000-04-18,123.5,126.87,119.37,126.87,3.9326,3490400,0,1,NA,NA,NA,NA,NA,49.3597,73.3692,NA,NA,NA,NA,NA,NA,NA,NA,224407.8884,-13098200
"23",2000-04-19,126.19,130.25,119.75,121.12,3.7544,4644200,0,1,NA,NA,NA,NA,NA,69.4782,84.341,NA,NA,NA,NA,NA,NA,NA,NA,-3207877.064,-17742400
"24",2000-04-20,123.69,124.75,117.06,118.87,3.6846,6447500,0,1,NA,NA,NA,NA,NA,75.289,68.1567,NA,NA,NA,NA,NA,NA,NA,NA,-6620273.0328,-24189900
"25",2000-04-24,115,120.5,114.75,120.5,3.7351,3960900,0,1,NA,NA,NA,NA,NA,68.439,52.8193,NA,NA,NA,NA,NA,NA,NA,NA,-2659373.0328,-20229000
"26",2000-04-25,122.12,128.75,122.06,128.31,3.9772,3496800,0,1,NA,NA,NA,NA,NA,61.2052,62.6396,NA,NA,NA,NA,NA,NA,NA,NA,377459.2542,-16732200
"27",2000-04-26,126.62,128,120,121.31,3.7602,3276000,0,1,NA,NA,NA,NA,NA,58.9078,61.2647,NA,NA,NA,NA,NA,NA,NA,NA,-1825650.7458,-20008200
"28",2000-04-27,117.19,127,116.58,126.75,3.9289,2916100,0,1,NA,NA,NA,NA,NA,65.2482,71.8402,NA,NA,NA,NA,NA,NA,NA,NA,950521.2312,-17092100
"29",2000-04-28,127.12,127.5,121.31,124.06,3.8455,2228400,0,1,NA,NA,NA,NA,NA,65.9835,64.8456,NA,NA,NA,NA,NA,NA,NA,NA,702121.2312,-19320500
"30",2000-05-01,124.87,125.12,121.87,124.31,3.8532,2019600,0,1,NA,NA,NA,NA,NA,69.5321,71.9104,NA,NA,NA,NA,NA,NA,NA,NA,1715028.3081,-17300900
"31",2000-05-02,123.25,126.25,117.5,117.87,3.6536,2111000,0,1,NA,NA,NA,NA,NA,61.2868,47.1043,NA,NA,NA,NA,NA,NA,NA,NA,-217441.4062,-19411900
"32",2000-05-03,118.94,121.25,111.62,115.06,3.5665,4373200,0,1,NA,NA,NA,NA,NA,50.391,32.1584,NA,NA,NA,NA,NA,NA,NA,NA,-1466278.374,-23785100
"33",2000-05-04,115.12,115.25,110.56,110.69,3.4311,3567100,0,1,NA,NA,NA,NA,NA,30.1682,11.242,NA,NA,NA,NA,NA,NA,NA,NA,-4835628.6938,-27352200
"34",2000-05-05,110.81,114.75,110.72,113.12,3.5064,2536400,0,1,NA,NA,-5.2123,0.0852,-5.2975,18.7719,12.9153,NA,NA,NA,NA,NA,NA,NA,NA,-4351006.3613,-24815800
"35",2000-05-08,112.09,113.69,110,110.12,3.4134,1650900,0,1,NA,NA,-5.4768,-0.1434,-5.3334,10.0327,5.9407,NA,NA,NA,NA,NA,NA,NA,NA,-5894530.7516,-26466700
"36",2000-05-09,110.31,111.25,104.87,105.44,3.2683,2920900,0,1,NA,NA,-5.9949,-0.5292,-5.4657,8.5669,6.8448,NA,NA,NA,NA,NA,NA,NA,NA,-8293514.4506,-29387600
"37",2000-05-10,104.06,105,98.75,99.31,3.0783,4777600,0,1,NA,NA,-6.8215,-1.0846,-5.7368,5.1076,2.5374,NA,NA,NA,NA,NA,NA,NA,NA,-12214968.5306,-34165200
"38",2000-05-11,101.37,104.25,99,102.81,3.1868,4462000,0,1,NA,NA,-7.1121,-1.1002,-6.0119,6.7106,10.7496,NA,NA,NA,NA,NA,NA,NA,NA,-10200694.2449,-29703200
"39",2000-05-12,106,110.5,104.77,107.62,3.3359,2740300,0,1,NA,NA,-6.8751,-0.6906,-6.1845,14.2223,29.3799,NA,NA,NA,NA,NA,NA,NA,NA,-10215041.3653,-26962900
"40",2000-05-15,108.06,108.06,100.12,101,3.1307,6061900,0,1,NA,NA,-7.1392,-0.7637,-6.3755,24.7927,34.2486,NA,NA,NA,NA,NA,NA,NA,NA,-14933245.6475,-33024800
"41",2000-05-16,104.52,109.06,102.75,105.69,3.2761,3932600,0,1,NA,NA,-6.8906,-0.4121,-6.4785,36.3689,45.4782,NA,NA,NA,NA,NA,NA,NA,NA,-15201235.8218,-29092200
"42",2000-05-17,103.62,103.69,100.37,101.37,3.1422,3554400,0,1,NA,NA,-6.9619,-0.3867,-6.5752,37.4281,32.5575,NA,NA,NA,NA,NA,NA,NA,NA,-16614431.0025,-32646600
"43",2000-05-18,103,104.94,100.62,100.75,3.1229,3337300,0,1,NA,NA,-6.9879,-0.3302,-6.6577,35.5388,28.5806,NA,NA,NA,NA,NA,NA,NA,NA,-19750874.984,-35983900
"44",2000-05-19,99.25,99.25,93.37,94,2.9137,6613100,0,1,NA,NA,-7.4671,-0.6475,-6.8196,23.7898,10.2311,NA,NA,NA,NA,NA,NA,NA,NA,-24946882.1268,-42597000
"45",2000-05-22,93.75,93.75,86,89.94,2.7879,6745600,0,1,NA,NA,-8.0813,-1.0094,-7.0719,15.9562,9.0568,NA,NA,NA,NA,NA,NA,NA,NA,-24833730.1268,-49342600
"46",2000-05-23,90.5,93.37,85.62,85.81,2.6599,4621300,0,1,NA,NA,-8.7999,-1.3824,-7.4175,8.8832,7.3615,NA,NA,NA,NA,NA,NA,NA,NA,-29228437.3527,-53963900
